subjID	trial	choice	RT
7	53	1	0.489385000000766
7	54	1	0.5653400000010151
7	56	1	0.3753699999997334
7	57	1	0.40346999999927363
7	60	1	0.6727100000007485
7	65	2	0.5537600000007078
7	68	1	0.6810249999998487
7	72	2	0.4819600000009523
7	76	2	0.4762300000002142
7	80	1	0.4710649999997113
7	82	2	0.47133000000030734
7	85	2	0.4893700000011595
7	86	1	0.3279849999999278
7	90	1	0.36493999999947846
7	93	1	0.432134999999078
7	98	1	0.42149000000063097
7	101	1	0.3167649999995483
7	104	2	0.3847349999996368
7	109	2	0.5100199999997276
7	112	2	0.699400000001362
7	115	2	0.5350949999992736
7	118	2	0.5118149999998277
7	120	1	0.6665700000012293
8	2	1	0.5708050000248477
8	4	1	0.3568949999753386
8	8	2	0.574750000028871
8	9	2	0.5622300000395626
8	13	1	0.7110600000014529
8	16	1	0.618709999951534
8	19	2	0.5540400000754744
8	22	1	0.6944999999832362
8	25	1	0.6859600000316277
8	26	1	0.5466249999590218
8	27	2	0.5037449999945238
8	32	1	0.6055300000589341
8	40	2	0.5694499999517575
8	44	1	0.654839999973774
8	46	2	0.6947400000644848
8	48	2	0.5980250000720844
8	51	2	0.7271049999399111
8	53	1	1.0601700000697747
8	54	2	0.726384999928996
8	56	1	0.6742649999214336
8	57	1	0.5551899999845773
8	60	1	0.7606649999506772
8	65	1	0.9238750000949948
8	68	1	0.5486999999266118
8	72	1	0.44049499998800457
8	76	2	0.5372849999694154
8	80	2	0.3394100000150502
8	82	2	0.6917100000428036
8	85	2	0.6130200000479817
8	86	1	0.37508000002708286
8	90	1	0.25002999999560416
8	93	1	0.49721499998122454
8	98	1	0.2575700000161305
8	101	1	0.5888150000246242
8	104	2	0.5757900000317022
8	109	2	0.7310350000625476
8	112	2	0.6336549998959526
8	115	1	0.4937950000166893
8	118	2	0.4137949999421835
8	120	2	0.9096000000135972
9	8	1	0.6453350000010687
9	9	2	0.3859750000010536
9	13	1	0.5222350000003644
9	16	2	0.37210500000219326
9	19	1	0.6855599999980768
9	22	1	0.41542000000117696
9	25	1	0.4417300000022806
9	26	1	0.5686150000001362
9	27	1	0.5023550000005343
9	32	2	0.4851250000028813
9	40	1	0.4558350000006613
9	44	1	0.43440000000191503
9	46	1	0.35182500000155414
9	48	1	0.4563799999996263
9	51	1	0.557039999999688
9	53	1	0.633030000000872
9	54	1	0.5841199999995297
9	56	1	0.5868950000003679
9	57	1	0.5914899999988847
9	60	1	0.47826999999955294
9	65	1	0.6588900000024005
9	68	2	0.5973999999987427
9	72	1	0.4794000000001979
9	76	1	0.6142749999999069
9	80	1	0.37648999999871013
9	82	1	0.4245699999991921
9	85	1	0.476940000000468
9	86	2	0.49646999999822583
9	90	1	0.3773900000015274
9	93	1	0.4273750000029686
9	98	2	0.4244299999991199
9	101	1	0.37160500000033064
9	104	2	0.5459449999979697
9	109	1	0.5255800000013551
9	112	2	0.5530199999993783
9	115	1	0.4674899999990594
9	118	2	0.463079999997688
9	120	1	0.529804999998305
10	2	1	1.212790000019595
10	4	2	0.2672899999888614
10	8	2	0.4260249999933876
10	9	2	0.7601199999917299
10	13	2	0.9787099999957718
10	16	1	0.5056500000064261
10	19	2	1.1209950000047684
10	22	2	0.4325649999664165
10	25	2	0.3074800000176765
10	26	1	0.7573500000289641
10	27	2	0.5811099999700673
10	32	1	0.30230500001925975
10	40	1	0.5713349999859929
10	44	1	0.4350500000291504
10	46	2	1.4942949999822304
10	48	2	0.2575799999758601
10	51	1	0.3244200000190176
10	53	2	0.10731499997200444
10	54	2	0.25637999997707084
10	56	2	1.4609150000032969
10	57	2	0.273674999945797
10	60	1	0.5771700000041164
10	65	2	0.16992499999469146
10	68	1	0.4167850000085309
10	72	2	0.8701850000070408
10	76	2	0.7143400000059046
10	80	1	0.39361999998800457
10	82	1	0.30449499998940155
10	85	2	0.5050599999958649
10	86	1	0.44578000000910833
10	90	2	0.6227700000163168
10	93	1	0.4988000000012107
10	98	1	0.6559249999700114
10	101	1	0.30769500002497807
10	104	1	0.3333899999852292
10	109	2	0.5377100000041537
10	112	1	0.7089300000225194
10	115	1	0.3416950000100769
10	118	1	0.3089400000171736
10	120	2	0.4580299999797717
11	2	1	0.6516749999718741
11	4	1	0.3784150000428781
11	8	2	0.4850300000980496
11	9	1	0.48031000001356006
11	13	1	0.5352249999996275
11	16	1	0.5406649999786168
11	19	1	0.6061849999241531
11	22	1	0.4403150000143796
11	25	1	0.35540000000037253
11	26	2	0.7641699999803677
11	27	2	0.8038749999832362
11	32	2	0.6062999999849126
11	40	1	0.5499399999389425
11	44	2	0.39829000004101545
11	46	1	0.3723999999929219
11	48	1	0.7824199999449775
11	51	1	0.6654700000071898
11	53	2	0.6643349999794737
11	54	1	0.5665349999908358
11	56	1	0.4852549999486655
11	57	1	1.0328150000423193
11	60	2	0.7926549999974668
11	65	2	0.7192650000797585
11	68	1	0.4161999999778345
11	72	2	0.555104999919422
11	76	2	0.4764799999538809
11	80	1	1.0243999999947846
11	82	2	0.5618000000249594
11	85	1	0.4074950000504032
11	86	1	0.8016700000735
11	90	1	0.6922350000822917
11	93	2	0.6702650000806898
11	98	2	1.091164999990724
11	101	2	0.7954499999759719
11	104	1	0.8681850000284612
11	109	2	0.5501449999865144
11	112	1	0.6142400000244379
11	115	2	0.54480000003241
11	118	2	0.596045000012964
11	120	1	0.7597250000108033
12	2	1	0.7542550000362098
12	4	1	0.5164649999933317
12	8	2	0.506400000071153
12	9	2	0.667684999993071
12	13	2	0.6263599999947473
12	16	1	0.5969950000289828
12	19	1	0.9369799999985844
12	22	2	0.6715749999275431
12	25	1	0.4348250000039115
12	26	2	0.981900000013411
12	27	1	1.2238600000273436
12	32	2	0.7101150000235066
12	40	1	0.4819749998860061
12	44	1	0.4372549999970943
12	46	1	0.481195000000298
12	48	1	0.5171649999683723
12	51	1	0.7212999999755993
12	53	1	0.7724150000140071
12	54	1	0.6931099999928847
12	56	1	0.6554199999663979
12	57	1	0.7222850000252947
12	60	1	0.7175649999408051
12	65	1	0.9082749999361112
12	68	1	0.5757799999555573
12	72	2	0.5334250000305474
12	76	1	0.8702200000407174
12	80	2	0.97382000007201
12	82	2	0.3678899999940768
12	85	2	0.9893049999373034
12	86	1	0.49641999998129904
12	90	2	0.9035499999299644
12	93	2	0.69030500005465
12	98	2	1.0093249999918044
12	101	1	0.3988499999977648
12	109	1	0.8810799999628216
12	112	1	0.997994999983348
12	115	2	1.3467849999433383
12	118	2	0.6918900000164285
12	120	2	0.6670300000114366
13	2	1	0.452
13	4	1	0.491
13	8	1	1.698
13	9	2	0.679
13	13	1	0.55
13	16	1	0.545
13	19	1	0.787
13	22	1	1.083
13	25	1	1.512
13	26	1	0.643
13	27	2	1.375
13	32	2	1.038
13	40	2	1.06
13	44	2	0.993
13	46	1	1.292
13	48	2	1.005
13	53	1	1.618
13	54	1	0.767
13	56	1	0.726
13	57	1	0.953
13	60	1	0.431
13	65	1	0.963
13	68	2	0.934
13	72	1	1.61
13	76	1	0.731
13	80	1	0.867
13	82	1	0.731
13	85	2	1.398
13	86	1	0.663
13	90	2	1.025
13	93	2	0.963
13	98	1	1.358
13	101	1	0.588
13	104	1	0.617
13	109	1	0.687
13	112	1	0.935
13	115	1	0.683
13	118	2	0.834
13	120	1	0.796
14	2	2	1.273
14	4	1	1.496
14	8	2	1.517
14	9	2	1.233
14	13	2	1.24
14	16	2	1.459
14	19	1	1.28
14	22	1	1.301
14	25	2	1.294
14	26	2	1.205
14	27	2	1.297
14	32	2	1.164
14	40	2	1.372
14	44	1	1.406
14	46	2	1.157
14	48	1	1.227
14	51	1	1.21
14	53	1	1.464
14	54	1	1.243
14	56	1	1.306
14	57	1	1.377
14	60	2	1.03
14	65	2	0.997
14	68	2	1.385
14	72	2	1.222
14	76	2	1.285
14	80	1	1.078
14	82	2	1.222
14	85	2	1.502
14	90	2	1.424
14	93	2	1.23
14	98	2	1.394
14	101	2	1.256
14	104	1	1.336
14	109	1	1.505
14	112	1	1.462
14	115	1	1.546
14	118	1	1.518
14	120	1	1.359
15	4	1	0.608990000000631
15	8	2	0.6039549999986775
15	9	2	0.8722300000008545
15	13	1	0.6913300000014715
15	16	1	0.7886450000005425
15	19	1	0.6973700000016834
15	22	1	0.7875550000026124
15	25	1	0.5922449999998207
15	26	2	0.6234600000025239
15	27	1	0.614979999998468
15	32	1	1.0826400000005378
15	40	2	0.9270650000034948
15	44	1	1.0771800000002258
15	46	1	0.7584000000060769
15	48	1	0.6409649999986868
15	51	1	0.6191500000059023
15	53	1	0.6313799999988987
15	54	1	0.6622799999968265
15	56	1	0.460109999999986
15	57	1	0.4552350000012666
15	60	1	0.5687200000029407
15	65	1	0.9374900000038906
15	68	1	0.5576350000046659
15	72	2	1.0406800000055227
15	76	2	1.070110000000568
15	80	1	0.627424999998766
15	82	2	1.2455750000008263
15	85	1	0.6116750000001048
15	86	1	0.4170799999992596
15	90	1	0.6293050000022049
15	93	2	0.6252700000040932
15	98	2	0.9586850000050616
15	101	1	0.651914999994915
15	104	1	0.7038200000024517
15	109	1	0.646389999994426
15	112	2	0.922035000003234
15	115	1	0.5398449999993318
15	118	2	0.6411599999992177
15	120	2	0.6996700000017881
16	2	1	0.6604200000292622
16	4	1	0.35479000001214445
16	8	1	0.39361999998800457
16	9	1	0.7982000000192784
16	13	2	0.6154600000008941
16	16	1	0.5065950000425801
16	19	1	0.3408049999852665
16	22	1	0.34718000004068017
16	25	1	0.3672950000036508
16	26	1	0.4902199999778531
16	27	1	0.4575799999875017
16	32	1	0.41898499999661
16	40	1	0.6693899999954738
16	44	2	0.5580150000168942
16	46	1	0.759859999991022
16	48	1	0.2689050000044517
16	51	1	0.29484500002581626
16	53	2	0.5966650000191294
16	54	1	0.6806099999812432
16	56	1	0.3904949999996461
16	57	1	0.57658499997342
16	60	1	0.5915850000455976
16	65	1	0.2999199999612756
16	68	2	0.6316450000158511
16	72	2	0.3995100000174716
16	76	1	0.4606250000069849
16	80	2	0.3274000000092201
16	82	1	0.2846999999601394
16	85	2	0.3928550000418909
16	86	1	0.5916749999742024
16	90	1	0.3549549999879673
16	93	2	0.5306800000253133
16	98	2	0.4295799999963492
16	101	1	0.35104999999748543
16	104	2	0.6441699999850243
16	109	2	0.5064500000444241
16	112	1	0.5010999999940395
16	115	1	0.6516349999583326
16	118	2	0.34116999997058883
16	120	1	0.4837699999916367
17	2	1	0.37678500000038184
17	4	2	1.02262500001234
17	8	1	0.47129000001586974
17	13	2	0.8977699999813922
17	16	1	0.9095500000112224
17	19	1	0.9468399999896064
17	22	2	0.7871699999959674
17	25	1	0.6002999999909662
17	26	1	0.911854999983916
17	27	1	0.8690849999838974
17	32	1	0.8625749999773689
17	40	2	0.9180500000074971
17	44	1	0.9958299999998416
17	46	2	1.1328150000190362
17	48	1	1.0122050000063607
17	51	1	0.9447199999995064
17	53	2	0.9797700000053736
17	54	2	1.0499450000061188
17	56	1	1.1320850000192877
17	57	1	0.9681949999940116
17	60	1	0.9423550000065006
17	65	1	0.5362999999779277
17	68	2	1.0052100000029895
17	72	1	0.47601499999291264
17	76	1	0.4347450000059325
17	80	2	1.0535749999980908
17	82	1	1.0631850000063423
17	85	1	0.38330499999574386
17	86	1	0.8280499999818858
17	90	2	0.47106999999959953
17	93	1	0.5625249999866355
17	98	1	0.4594400000059977
17	101	2	1.0004449999833014
17	104	1	0.8478549999999814
17	109	1	0.5073749999864958
17	112	2	0.9767749999882652
17	115	1	0.9560200000123588
17	118	2	0.9098550000053364
17	120	1	1.207220000011148
18	2	1	0.499
18	4	1	1.205
18	8	1	0.449
18	9	1	0.407
18	13	1	0.865
18	16	1	0.677
18	19	1	0.41
18	22	1	0.622
18	25	1	0.404
18	26	1	0.589
18	27	1	0.872
18	32	1	0.64
18	40	1	1.115
18	44	1	0.874
18	46	1	0.451
18	48	1	0.718
18	51	1	0.939
18	53	1	0.759
18	54	1	0.795
18	56	1	0.699
18	57	1	0.649
18	60	1	0.534
18	65	1	0.744
18	68	1	0.583
18	72	1	0.629
18	76	1	0.94
18	80	1	0.456
18	82	1	0.694
18	85	2	0.825
18	86	1	0.73
18	90	2	0.522
18	93	2	0.701
18	98	1	0.878
18	101	1	0.702
18	104	1	0.715
18	109	1	0.432
18	112	2	0.48
18	115	1	0.411
18	118	2	0.517
18	120	2	0.58
19	2	1	0.30812000000150874
19	4	2	0.5150500000163447
19	8	1	0.5317599999834783
19	9	1	0.8552650000201538
19	13	2	0.8532750000013039
19	16	1	0.6544550000107847
19	19	1	0.7469350000028498
19	22	1	0.7059600000211503
19	25	1	0.679439999978058
19	26	2	0.6169899999804329
19	27	2	0.9347149999812244
19	32	2	0.5989850000187289
19	40	2	0.7921600000117905
19	44	1	0.8061799999850336
19	46	2	0.85070499998983
19	48	1	0.7457699999795295
19	51	1	0.7271849999960978
19	53	1	0.7067199999873992
19	54	1	0.659799999993993
19	56	1	0.7745500000019092
19	57	1	1.1223149999859745
19	60	2	0.7822549999982584
19	65	1	0.6331050000153482
19	68	1	0.39957500001764856
19	72	1	1.077305000013439
19	76	1	0.5606900000129826
19	80	1	0.6946400000015274
19	82	1	0.5422300000209361
19	85	2	0.6003750000090804
19	86	1	0.7185549999994691
19	90	1	0.7047500000044238
19	93	1	0.694164999993518
19	98	2	0.908125000016298
19	101	2	0.6521149999753106
19	104	1	0.40223999999579974
19	109	1	0.7553900000057183
19	112	2	0.5582899999863002
19	115	1	0.9044400000129826
19	118	1	0.8216550000070129
19	120	1	0.7336749999958556
20	2	1	1.489244999999995
20	4	1	0.91012999999999
20	9	1	1.0889699999997975
20	13	1	1.212425000000163
20	16	1	1.1084750000000059
20	19	1	0.39885499999992324
20	22	1	0.6759200000001292
20	25	1	1.406549999999697
20	26	2	1.465685000000114
20	27	1	1.4432149999997927
20	32	2	1.2334900000000488
20	40	1	1.1802600000000967
20	44	1	1.486750000000029
20	46	1	1.5615699999998323
20	48	2	0.5731449999998149
20	51	1	0.4232050000000454
20	53	1	1.214954999999929
20	54	1	1.005100000000326
20	56	1	1.5583300000002782
20	57	2	1.5841699999996053
20	60	2	0.8231350000000676
20	65	1	0.8058600000003935
20	68	1	0.9476199999999373
20	72	2	1.5392400000000488
20	76	2	1.5745149999997812
20	80	2	0.4529149999998626
20	82	2	0.9071600000002072
20	85	2	0.8782099999998463
20	86	2	1.4214850000003352
20	90	1	0.47977499999979045
20	93	1	1.2747449999997043
20	98	2	1.2223549999998649
20	101	2	0.5064199999996927
20	104	2	1.3036650000003283
20	109	1	1.4564500000001281
20	112	1	1.32599500000017
20	115	1	0.5235650000000023
20	118	2	1.320109999999695
20	120	1	1.291949999999837
21	2	1	0.4469299999982468
21	4	1	0.9096199999985402
21	8	1	0.4594299999989744
21	9	1	0.8112849999997707
21	13	2	0.7658049999990908
21	16	1	0.822585000001709
21	19	1	0.6890300000013667
21	22	2	0.6667699999998149
21	25	1	0.5918050000000221
21	26	1	0.8486749999974563
21	27	1	0.6268849999978556
21	32	1	0.6208650000007765
21	40	1	0.832750000001397
21	44	1	0.6333799999993062
21	46	1	0.6000850000018545
21	48	1	0.6921399999991991
21	51	1	0.6166300000004412
21	53	2	0.6432549999990442
21	54	1	0.8228850000014063
21	56	2	0.8472250000013446
21	57	2	0.6837799999993877
21	60	1	0.5903599999983271
21	65	1	0.49426499999751106
21	68	2	0.7126700000007404
21	72	1	0.5208849999980885
21	76	1	0.8694149999974179
21	80	1	0.7372899999973015
21	82	1	0.7026250000017462
21	85	1	0.5904650000011316
21	86	1	0.49539999999979045
21	90	2	0.6604749999969499
21	93	2	0.599115000000922
21	98	2	0.7186450000008335
21	101	2	0.7643000000025495
21	104	2	0.6182699999989709
21	109	1	0.4588350000013015
21	112	2	0.5506649999988149
21	115	2	0.7808199999999488
21	118	1	0.5257349999992293
21	120	1	0.5867050000015297
22	2	1	0.4654200000222773
22	4	2	0.7668650000123307
22	8	2	0.5147000000579283
22	9	2	0.6398050000425428
22	13	1	0.621445000055246
22	16	2	0.3713500000303611
22	19	1	0.5737599999411032
22	22	1	0.6290349999908358
22	25	1	0.41125499992631376
22	26	2	0.5469300000695512
22	27	2	0.669359999941662
22	32	1	0.8073850000509992
22	40	1	0.968764999997802
22	44	1	0.5181050000246614
22	46	1	0.6654450000496581
22	48	1	0.4709649999858811
22	51	1	0.4539600000716746
22	53	1	0.6342449999647215
22	54	2	0.3740449999459088
22	56	2	0.5816900000208989
22	57	2	0.49095499992836267
22	60	2	0.722940000006929
22	65	2	0.3718850000295788
22	68	2	0.3949449999490753
22	72	2	0.3348249999107793
22	76	2	0.5800100000342354
22	80	1	0.33814500004518777
22	82	2	0.5262150000780821
22	85	1	0.4735899999504909
22	86	1	0.7976999999955297
22	90	2	0.27828000008594245
22	93	2	0.5894199999747798
22	98	1	0.6256699999794364
22	101	2	0.8219050000188872
22	104	2	0.7434349999530241
22	109	2	0.5768349999561906
22	112	1	0.42471000005025417
22	115	1	0.5781200000783429
22	118	2	0.7733549999538809
22	120	1	0.5947849999647588
23	2	1	0.448
23	4	1	0.421
23	8	1	0.458
23	9	2	0.486
23	13	2	0.478
23	16	2	0.34
23	19	2	0.404
23	22	1	0.471
23	25	1	0.453
23	26	1	0.572
23	27	1	0.438
23	32	1	0.691
23	40	2	0.611
23	44	1	0.779
23	46	1	0.37
23	48	1	0.476
23	51	1	0.569
23	53	1	0.416
23	54	2	0.651
23	56	1	0.362
23	57	2	0.531
23	60	1	0.604
23	65	1	0.637
23	68	1	0.805
23	72	2	0.426
23	76	1	0.647
23	80	1	0.412
23	82	1	0.483
23	85	1	0.543
23	86	1	0.506
23	90	1	0.523
23	93	1	0.451
23	98	1	0.471
23	101	1	0.443
23	104	2	0.573
23	109	2	0.577
23	112	1	0.374
23	115	2	0.549
23	118	1	0.601
23	120	1	0.375
24	2	1	0.8729300000704825
24	4	1	0.6518749999813735
24	8	1	0.6832749999593943
24	9	2	0.6665900000371039
24	13	1	0.5073400000110269
24	16	1	0.8310599999967963
24	19	1	0.7371949999360368
24	22	2	0.5679999999701977
24	25	2	0.6151049999753013
24	26	2	0.7434750000247732
24	27	2	0.9318849999690428
24	32	1	0.8079400000860915
24	40	2	0.8345400000689551
24	44	1	0.8629049999872223
24	46	1	0.8211749999318272
24	48	1	0.5087800000328571
24	51	1	0.546485000057146
24	53	1	0.8510649999370798
24	54	1	0.5755200000712648
24	56	1	0.5876749999588355
24	57	1	0.8688250000122935
24	60	1	0.5200900000054389
24	65	1	0.795285000000149
24	68	2	1.0247149999486282
24	72	1	1.003909999970347
24	76	1	0.588164999964647
24	80	2	1.0889700000407174
24	82	1	0.7538450000574812
24	85	1	0.6130300000077114
24	86	1	0.5793849999317899
24	90	1	0.7145199999213219
24	93	2	0.641330000013113
24	98	2	0.9597650000359864
24	101	1	0.5874600000679493
24	104	1	0.7546550000552088
24	109	2	0.718034999910742
24	112	1	0.6886249999515712
24	115	1	0.782645000028424
24	118	1	0.7161850000265986
24	120	2	0.8632150000194088
25	2	1	0.8327300000237301
25	4	1	0.3898200000403449
25	8	1	0.6532900000456721
25	9	2	0.4552749999566004
25	13	1	0.6852850000141189
25	19	1	0.40688999998383224
25	22	1	0.47484500001883134
25	25	1	0.834484999999404
25	26	2	0.6549749999539927
25	27	1	0.8833549999981187
25	32	2	0.674509999982547
25	40	1	0.8521300000138581
25	44	2	0.5315149999805726
25	46	1	0.9288250000099652
25	48	2	0.8994800000218675
25	51	2	1.6286099999560977
25	53	2	0.4210900000180118
25	54	1	0.4391450000111945
25	56	1	0.4588699999731034
25	57	2	0.36705000000074506
25	60	1	0.6957849999889731
25	65	1	0.668779999949038
25	68	1	0.7186799999908544
25	72	1	1.035894999979064
25	76	2	0.4750600000261329
25	80	1	0.7643699999898672
25	82	2	0.7812750000157394
25	86	1	0.6518349999678321
25	90	2	0.6247549999970943
25	93	2	0.6065099999541417
25	98	2	0.7706849999958649
25	101	2	0.8467450000462122
25	104	2	0.6222999999881722
25	109	2	0.841515000036452
25	112	2	0.3883650000207126
25	115	2	0.6752899999846704
25	118	2	0.4740299999830313
25	120	2	0.4671899999957532
26	2	1	0.4280000000144355
26	4	1	0.5315199999604374
26	8	1	0.527280000038445
26	9	1	0.6330150000285357
26	13	1	0.8264600000111386
26	16	1	0.7712199999950826
26	19	1	0.5419649999821559
26	22	1	0.6257350000087172
26	25	1	0.7770100000197999
26	26	1	0.6299100000178441
26	27	1	0.5652700000209734
26	32	1	0.7314999999944121
26	40	1	0.5346950000384822
26	44	1	0.5637449999921955
26	46	1	0.5872499999823049
26	48	1	0.6681500000413507
26	51	1	0.7566099999821745
26	53	1	0.7466849999618717
