subjID	trial	cue	keyPressed	outcome
P8	123	2	1	0
P8	124	2	1	0
P8	125	3	1	0
P8	126	1	1	0
P8	127	2	1	1
P8	128	4	1	-1
P8	129	1	1	0
P8	130	3	1	1
P8	131	2	1	0
P8	132	3	1	0
P8	133	4	1	-1
P8	134	1	1	0
P8	135	3	1	0
P8	136	4	0	0
P8	137	1	1	0
P8	138	4	1	-1
P8	139	4	1	-1
P8	140	4	0	0
P8	141	2	0	1
P8	142	1	0	-1
P8	143	4	0	0
P8	144	3	1	0
P8	145	2	0	1
P8	146	1	0	-1
P8	147	4	0	0
P8	148	1	1	-1
P8	149	3	1	1
P8	150	2	1	0
P8	151	2	0	0
P8	152	2	1	0
P8	153	1	1	0
P8	154	1	1	0
P8	155	2	1	0
P8	156	4	0	0
P8	157	3	1	0
P8	158	1	1	0
P8	159	4	1	0
P8	160	2	1	1
P9	1	1	1	0
P9	2	3	1	1
P9	3	2	1	0
P9	4	1	1	0
P9	5	1	1	-1
P9	6	1	1	0
P9	7	4	1	-1
P9	8	4	1	-1
P9	9	3	1	1
P9	10	2	1	0
P9	11	2	1	0
P9	12	2	1	1
P9	13	3	0	0
P9	14	1	1	0
P9	15	3	1	1
P9	16	3	0	0
P9	17	1	1	0
P9	18	4	1	-1
P9	19	3	1	1
P9	20	1	1	0
P9	21	1	0	-1
P9	22	2	0	0
P9	23	3	1	1
P9	24	4	1	-1
P9	25	1	1	-1
P9	26	1	1	0
P9	27	1	1	-1
P9	28	2	1	0
P9	29	2	1	0
P9	30	4	1	-1
P9	31	4	1	0
P9	32	2	1	0
P9	33	1	0	-1
P9	34	2	1	0
P9	35	3	1	0
P9	36	3	1	1
P9	37	3	1	0
P9	38	1	0	-1
P9	39	3	1	0
P9	40	4	0	0
P9	41	1	0	-1
P9	42	1	0	-1
P9	43	4	0	0
P9	44	1	0	0
P9	45	2	1	0
P9	46	1	0	-1
P9	47	2	1	0
P9	48	1	0	-1
P9	49	1	0	-1
P9	50	1	0	-1
P9	51	3	1	0
P9	52	3	1	1
P9	53	4	0	0
P9	54	3	1	1
P9	55	1	0	0
P9	56	2	1	0
P9	57	2	1	0
P9	58	4	0	0
P9	59	2	1	0
P9	60	2	1	0
P9	61	4	1	0
P9	62	2	1	0
P9	63	3	1	1
P9	64	3	1	0
P9	65	4	0	0
P9	66	4	0	0
P9	67	4	0	0
P9	68	4	0	-1
P9	69	4	0	0
P9	70	4	0	0
P9	71	2	1	0
P9	72	2	1	0
P9	73	1	0	-1
P9	74	2	1	0
P9	75	3	1	1
P9	76	1	0	-1
P9	77	3	1	1
P9	78	1	0	-1
P9	79	4	0	0
P9	80	1	0	-1
P9	81	3	1	1
P9	82	4	0	0
P9	83	3	1	0
P9	84	3	1	1
P9	85	4	0	0
P9	86	1	0	-1
P9	87	1	0	-1
P9	88	3	1	1
P9	89	4	0	0
P9	90	2	1	0
P9	91	3	1	1
P9	92	1	0	-1
P9	93	3	0	0
P9	94	3	1	1
P9	95	2	1	1
P9	96	2	1	0
P9	97	4	0	0
P9	98	2	1	0
P9	99	2	1	0
P9	100	2	1	0
P9	101	2	1	0
P9	102	3	1	1
P9	103	3	1	0
P9	104	1	0	-1
P9	105	4	0	0
P9	106	3	1	1
P9	107	4	0	0
P9	108	2	1	1
P9	109	3	1	1
P9	110	4	0	0
P9	111	4	0	0
P9	112	2	1	1
P9	113	2	1	0
P9	114	2	1	0
P9	115	3	1	1
P9	116	1	0	-1
P9	117	4	0	-1
P9	118	2	1	0
P9	119	1	0	-1
P9	120	3	1	1
P9	121	4	0	0
P9	122	3	1	1
P9	123	3	1	1
P9	124	4	0	-1
P9	125	2	1	0
P9	126	4	0	-1
P9	127	3	1	0
P9	128	3	1	1
P9	129	1	0	-1
P9	130	4	0	0
P9	131	2	1	1
P9	132	1	0	-1
P9	133	1	0	-1
P9	134	4	0	0
P9	135	3	1	1
P9	136	4	0	-1
P9	137	4	0	-1
P9	138	2	1	0
P9	139	4	0	0
P9	140	4	0	0
P9	141	1	0	-1
P9	142	1	0	0
P9	143	1	0	0
P9	144	4	0	0
P9	145	2	1	0
P9	146	2	1	1
P9	147	2	1	0
P9	148	2	1	1
P9	149	4	0	0
P9	150	3	1	1
P9	151	1	0	-1
P9	152	2	1	0
P9	153	4	0	0
P9	154	2	1	0
P9	155	1	0	0
P9	156	3	1	0
P9	157	4	0	0
P9	158	3	1	1
P9	159	3	1	1
P9	160	1	0	-1
P10	1	1	0	-1
P10	2	1	0	-1
P10	3	3	1	0
P10	4	1	1	0
P10	5	4	1	0
P10	6	3	1	0
P10	7	2	1	0
P10	8	3	1	1
P10	9	1	1	0
P10	10	4	1	-1
P10	11	1	1	0
P10	12	3	1	1
P10	13	4	1	-1
P10	14	3	0	0
P10	15	2	1	0
P10	16	4	1	-1
P10	17	3	1	1
P10	18	4	1	-1
P10	19	3	1	1
P10	20	2	1	0
P10	21	4	1	-1
P10	22	3	1	1
P10	23	1	1	-1
P10	24	3	1	0
P10	25	2	1	1
P10	26	3	1	0
P10	27	2	1	0
P10	28	1	1	-1
P10	29	1	0	-1
P10	30	3	1	1
P10	31	1	1	-1
P10	32	4	1	-1
P10	33	4	1	-1
P10	34	4	1	0
P10	35	3	1	1
P10	36	2	1	0
P10	37	1	1	0
P10	38	2	0	1
P10	39	3	1	1
P10	40	4	1	0
P10	41	4	1	-1
P10	42	4	1	-1
P10	43	3	1	1
P10	44	4	1	-1
P10	45	3	1	1
P10	46	2	1	1
P10	47	3	1	1
P10	48	2	1	0
P10	49	1	1	0
P10	50	2	1	0
P10	51	3	1	1
P10	52	3	1	1
P10	53	1	1	-1
P10	54	2	1	0
P10	55	3	1	1
P10	56	1	0	-1
P10	57	1	1	0
P10	58	1	0	-1
P10	59	2	1	0
P10	60	1	0	-1
P10	61	1	0	-1
P10	62	3	0	0
P10	63	1	1	0
P10	64	4	1	-1
P10	65	2	1	0
P10	66	1	1	0
P10	67	1	0	-1
P10	68	1	0	-1
P10	69	1	0	0
P10	70	2	1	0
P10	71	4	1	0
P10	72	1	1	0
P10	73	2	0	1
P10	74	4	1	-1
P10	75	3	1	1
P10	76	3	0	0
P10	77	4	0	0
P10	78	1	0	-1
P10	79	1	0	-1
P10	80	3	0	1
P10	81	4	1	-1
P10	82	2	0	1
P10	83	3	0	1
P10	84	2	0	1
P10	85	4	1	-1
P10	86	4	0	-1
P10	87	3	1	1
P10	88	2	1	1
P10	89	1	0	-1
P10	90	4	1	-1
P10	91	3	1	0
P10	92	4	1	0
P10	93	1	0	-1
P10	94	4	1	-1
P10	95	3	1	1
P10	96	1	0	-1
P10	97	4	0	0
P10	98	3	1	0
P10	99	4	0	0
P10	100	2	1	0
P10	101	1	1	0
P10	102	4	0	0
P10	103	2	0	1
P10	104	1	0	0
P10	105	3	0	1
P10	106	2	0	0
P10	107	4	0	0
P10	108	2	0	0
P10	109	3	0	0
P10	110	2	0	1
P10	111	2	1	0
P10	112	3	0	0
P10	113	2	1	0
P10	114	3	0	0
P10	115	4	0	0
P10	116	1	0	-1
P10	117	2	0	1
P10	118	3	0	1
P10	119	2	0	1
P10	120	1	0	0
P10	121	2	0	1
P10	122	2	0	1
P10	123	1	0	-1
P10	124	1	0	-1
P10	125	3	0	0
P10	126	4	0	-1
P10	127	2	1	0
P10	128	3	1	0
P10	129	2	0	1
P10	130	2	0	1
P10	131	1	0	-1
P10	132	1	0	0
P10	133	2	0	1
P10	134	1	0	-1
P10	135	1	0	-1
P10	136	4	0	0
P10	137	2	0	0
P10	138	1	0	-1
P10	139	3	0	0
P10	140	3	0	0
P10	141	4	0	0
P10	142	4	0	0
P10	143	2	0	1
P10	144	1	1	0
P10	145	3	0	1
P10	146	2	1	1
P10	147	3	0	0
P10	148	4	0	0
P10	149	3	0	0
P10	150	4	0	0
P10	151	4	1	0
P10	152	4	0	0
P10	153	2	0	1
P10	154	4	0	0
P10	155	2	1	1
P10	156	2	0	1
P10	157	4	0	0
P10	158	2	0	1
P10	159	4	0	0
P10	160	4	0	0
P11	1	3	0	0
P11	2	3	1	1
P11	3	1	1	-1
P11	4	1	1	0
P11	5	2	1	0
P11	6	1	1	0
P11	7	3	1	1
P11	8	1	1	0
P11	9	2	1	1
P11	10	2	1	0
P11	11	4	1	-1
P11	12	3	1	1
P11	13	4	1	-1
P11	14	1	1	0
P11	15	2	1	0
P11	16	2	1	0
P11	17	1	1	-1
P11	18	1	1	0
P11	19	4	1	0
P11	20	2	1	1
P11	21	3	1	1
P11	22	2	1	0
P11	23	3	1	1
P11	24	1	1	0
P11	25	2	1	0
P11	26	4	1	-1
P11	27	2	1	0
P11	28	4	0	-1
P11	29	3	1	1
P11	30	2	1	1
P11	31	4	1	-1
P11	32	4	1	-1
P11	33	3	1	0
P11	34	4	1	-1
P11	35	3	0	1
P11	36	2	0	1
P11	37	2	0	1
P11	38	4	0	0
P11	39	1	0	-1
P11	40	3	1	0
P11	41	1	0	-1
P11	42	4	1	0
P11	43	3	1	0
P11	44	1	0	0
P11	45	2	0	1
P11	46	4	1	-1
P11	47	2	0	1
P11	48	2	0	1
P11	49	4	1	-1
P11	50	1	0	0
P11	51	1	0	-1
P11	52	1	1	-1
P11	53	2	0	0
P11	54	4	0	0
P11	55	1	1	0
P11	56	2	0	0
P11	57	4	0	-1
P11	58	1	1	-1
P11	59	4	0	0
P11	60	4	0	0
P11	61	2	0	0
P11	62	1	0	0
P11	63	4	0	0
P11	64	2	0	1
P11	65	4	0	0
P11	66	3	1	0
P11	67	1	0	-1
P11	68	2	0	1
P11	69	3	1	0
P11	70	2	1	0
P11	71	1	0	-1
P11	72	2	1	0
P11	73	2	0	1
P11	74	3	0	0
P11	75	3	1	0
P11	76	1	1	0
P11	77	1	1	0
P11	78	3	1	0
P11	79	1	0	-1
P11	80	4	1	0
P11	81	1	0	-1
P11	82	4	0	0
P11	83	3	1	0
P11	84	1	0	0
P11	85	4	0	0
P11	86	2	0	1
P11	87	3	0	0
P11	88	4	0	0
P11	89	1	0	-1
P11	90	1	0	-1
P11	91	2	1	0
P11	92	2	0	1
P11	93	2	0	1
P11	94	4	0	-1
P11	95	4	1	-1
P11	96	4	0	0
P11	97	4	0	0
P11	98	3	1	0
P11	99	4	1	-1
P11	100	2	0	1
P11	101	4	0	0
P11	102	1	0	-1
P11	103	4	1	0
P11	104	4	1	-1
P11	105	3	1	1
P11	106	3	1	0
P11	107	3	1	1
P11	108	4	1	-1
P11	109	3	1	1
P11	110	4	1	-1
P11	111	1	0	-1
P11	112	4	1	0
P11	113	2	0	1
P11	114	1	1	0
P11	115	2	0	1
P11	116	3	0	1
P11	117	1	0	-1
P11	118	1	0	-1
P11	119	1	1	0
P11	120	4	1	-1
P11	121	3	1	1
P11	122	3	1	0
P11	123	4	1	-1
P11	124	3	1	0
P11	125	2	0	1
P11	126	4	1	-1
P11	127	4	1	-1
P11	128	4	1	-1
P11	129	3	1	1
P11	130	3	1	1
P11	131	3	1	0
P11	132	1	1	0
P11	133	1	1	0
P11	134	1	0	-1
P11	135	2	1	0
P11	136	2	0	1
P11	137	1	0	-1
P11	138	4	1	-1
P11	139	3	1	1
P11	140	1	1	0
P11	141	2	0	0
P11	142	3	1	0
P11	143	3	0	0
P11	144	2	0	1
P11	145	3	1	0
P11	146	1	0	-1
P11	147	2	1	0
P11	148	4	0	0
P11	149	2	1	0
P11	150	3	1	1
P11	151	2	1	0
P11	152	2	1	0
P11	153	1	1	0
P11	154	3	1	1
P11	155	3	1	1
P11	156	3	1	1
P11	157	3	1	0
P11	158	3	1	1
P11	159	2	0	0
P11	160	1	1	0
P12	1	3	0	1
P12	2	3	1	1
P12	3	4	1	-1
P12	4	4	1	0
P12	5	1	1	0
P12	6	1	1	-1
P12	7	2	1	1
P12	8	3	1	0
P12	9	3	1	1
P12	10	3	1	1
P12	11	3	1	1
P12	12	4	1	-1
P12	13	2	1	0
P12	14	3	1	0
P12	15	3	1	1
P12	16	4	1	-1
P12	17	4	1	-1
P12	18	2	1	0
P12	19	4	0	-1
P12	20	3	1	1
P12	21	1	1	0
P12	22	3	1	1
P12	23	4	0	0
P12	24	2	1	0
P12	25	3	1	1
P12	26	4	1	0
P12	27	2	1	0
P12	28	4	1	-1
P12	29	1	1	-1
P12	30	3	1	1
P12	31	3	1	1
P12	32	1	1	-1
P12	33	4	0	-1
P12	34	2	1	0
P12	35	3	1	1
P12	36	2	1	1
P12	37	3	1	0
P12	38	4	1	-1
P12	39	2	1	1
P12	40	4	1	-1
P12	41	2	1	0
P12	42	4	1	-1
P12	43	1	1	-1
P12	44	1	1	0
P12	45	4	1	-1
P12	46	3	1	1
P12	47	2	1	0
P12	48	1	1	0
P12	49	4	1	-1
P12	50	1	1	0
P12	51	2	1	0
P12	52	1	1	0
P12	53	2	1	0
P12	54	1	1	0
P12	55	1	1	0
P12	56	2	1	0
P12	57	4	1	-1
P12	58	3	1	1
P12	59	2	1	0
P12	60	3	1	1
P12	61	4	1	-1
P12	62	1	1	-1
P12	63	4	1	0
P12	64	1	1	0
P12	65	4	1	-1
P12	66	2	1	0
P12	67	3	1	1
P12	68	2	1	0
P12	69	2	1	1
P12	70	1	1	0
P12	71	1	1	0
P12	72	1	1	0
P12	73	3	1	1
P12	74	1	1	0
P12	75	3	1	0
P12	76	4	1	-1
P12	77	1	1	0
P12	78	2	1	0
P12	79	4	1	-1
P12	80	2	1	0
P12	81	4	1	-1
P12	82	3	1	0
P12	83	4	1	-1
P12	84	2	1	1
P12	85	1	1	0
P12	86	3	1	1
P12	87	2	1	0
P12	88	2	1	0
P12	89	2	1	0
P12	90	1	1	-1
P12	91	1	1	0
P12	92	4	1	-1
P12	93	4	1	-1
P12	94	2	1	0
P12	95	2	1	0
P12	96	1	1	-1
P12	97	3	1	0
P12	98	4	1	-1
P12	99	1	1	0
P12	100	1	1	0
P12	101	1	1	0
P12	102	3	1	1
P12	103	2	1	0
P12	104	2	1	1
P12	105	4	1	-1
P12	106	2	1	0
P12	107	3	1	0
P12	108	2	1	0
P12	109	1	1	0
P12	110	2	1	0
P12	111	1	1	0
P12	112	1	1	0
P12	113	3	1	1
P12	114	3	1	1
P12	115	1	1	0
P12	116	3	1	1
P12	117	4	0	0
P12	118	1	1	0
P12	119	2	1	0
P12	120	1	1	0
P12	121	4	0	-1
P12	122	3	1	1
P12	123	4	0	0
P12	124	1	1	0
P12	125	4	1	-1
P12	126	2	1	0
P12	127	1	1	0
P12	128	1	1	-1
P12	129	3	1	1
P12	130	3	1	1
P12	131	3	0	1
P12	132	2	1	0
P12	133	2	1	0
P12	134	4	0	0
P12	135	4	0	0
P12	136	3	0	0
P12	137	4	0	-1
P12	138	3	0	0
P12	139	2	0	1
P12	140	4	0	0
P12	141	3	1	1
P12	142	3	0	0
P12	143	2	1	0
P12	144	2	1	0
P12	145	3	1	1
P12	146	2	1	1
P12	147	1	1	0
P12	148	3	1	1
P12	149	4	1	-1
P12	150	1	1	0
P12	151	4	1	-1
P12	152	2	1	1
P12	153	1	1	0
P12	154	4	0	-1
P12	155	2	1	0
P12	156	3	1	0
P12	157	1	1	0
P12	158	4	1	-1
P12	159	1	1	0
P12	160	4	1	-1
P13	1	4	0	0
P13	2	4	1	-1
P13	3	1	1	0
P13	4	1	1	0
P13	5	4	1	-1
P13	6	4	1	-1
P13	7	2	1	0
P13	8	4	1	-1
P13	9	4	0	0
P13	10	3	1	1
P13	11	4	1	-1
P13	12	1	1	0
P13	13	2	0	1
P13	14	1	0	0
P13	15	2	0	1
P13	16	3	0	0
P13	17	4	0	0
P13	18	3	0	1
P13	19	3	0	0
P13	20	2	0	1
P13	21	3	1	1
P13	22	2	0	0
P13	23	3	1	0
P13	24	3	0	0
P13	25	2	1	0
P13	26	2	0	1
P13	27	3	0	0
P13	28	1	0	-1
P13	29	3	1	1
P13	30	3	1	1
P13	31	4	1	0
P13	32	1	0	-1
P13	33	3	1	1
P13	34	2	1	0
P13	35	1	1	0
P13	36	4	0	-1
P13	37	1	0	-1
P13	38	2	1	0
P13	39	2	1	1
P13	40	2	1	0
P13	41	4	1	0
P13	42	2	1	1
P13	43	1	1	-1
P13	44	4	0	0
P13	45	3	0	0
P13	46	3	1	1
P13	47	3	1	1
P13	48	4	0	0
P13	49	4	1	-1
P13	50	2	1	0
P13	51	3	1	0
P13	52	3	1	1
P13	53	1	1	0
P13	54	1	0	0
P13	55	1	1	0
P13	56	4	0	-1
P13	57	1	1	0
P13	58	2	1	0
P13	59	2	1	1
P13	60	1	0	-1
P13	61	1	1	0
P13	62	3	1	1
P13	63	3	0	0
P13	64	1	1	0
P13	65	1	1	0
P13	66	4	0	-1
P13	67	3	0	0
P13	68	3	0	0
P13	69	3	1	1
P13	70	1	1	0
P13	71	1	0	-1
P13	72	4	0	0
P13	73	2	1	0
P13	74	4	1	-1
P13	75	4	1	-1
P13	76	2	1	1
P13	77	1	1	0
P13	78	2	1	0
P13	79	2	1	0
P13	80	1	1	0
P13	81	2	1	1
P13	82	3	1	1
P13	83	2	0	1
P13	84	3	1	1
P13	85	4	1	-1
P13	86	2	0	0
P13	87	2	1	1
P13	88	4	1	-1
P13	89	1	1	0
P13	90	4	0	0
P13	91	3	1	0
P13	92	4	0	-1
P13	93	2	1	0
P13	94	1	1	0
P13	95	4	1	-1
P13	96	1	1	0
P13	97	3	1	0
P13	98	1	1	0
P13	99	2	1	0
P13	100	3	1	1
P13	101	3	1	0
P13	102	3	0	0
P13	103	2	0	1
P13	104	1	1	0
P13	105	3	1	0
P13	106	2	1	0
P13	107	2	1	0
P13	108	3	1	1
P13	109	4	0	0
P13	110	3	1	0
P13	111	2	1	0
P13	112	4	1	-1
P13	113	4	0	0
P13	114	1	0	0
P13	115	1	0	0
P13	116	2	1	0
P13	117	1	0	-1
P13	118	2	1	0
P13	119	4	0	0
P13	120	3	1	0
P13	121	4	0	-1
P13	122	2	0	1
P13	123	1	1	0
P13	124	4	0	0
P13	125	4	0	0
P13	126	3	0	0
P13	127	1	1	0
P13	128	1	1	-1
P13	129	1	0	-1
P13	130	2	0	1
P13	131	3	0	1
P13	132	4	0	0
P13	133	2	0	1
P13	134	2	0	1
P13	135	3	0	0
P13	136	2	0	1
P13	137	4	0	0
P13	138	1	0	-1
P13	139	2	0	1
P13	140	1	0	-1
P13	141	3	0	0
P13	142	3	0	0
P13	143	1	0	-1
P13	144	4	0	0
P13	145	3	0	0
P13	146	4	0	0
P13	147	2	0	1
P13	148	1	0	0
P13	149	2	0	1
P13	150	4	0	0
P13	151	1	0	-1
P13	152	3	0	1
P13	153	3	0	0
P13	154	4	0	0
P13	155	2	0	1
P13	156	1	0	-1
P13	157	4	1	0
P13	158	4	1	-1
P13	159	1	0	0
P13	160	4	1	-1
P14	1	4	0	-1
P14	2	2	1	0
P14	3	1	1	-1
P14	4	1	1	0
P14	5	1	1	0
P14	6	3	1	1
P14	7	2	1	0
P14	8	3	1	1
P14	9	2	1	0
P14	10	2	1	0
P14	11	4	1	-1
P14	12	4	1	-1
P14	13	3	0	0
P14	14	3	0	0
P14	15	4	1	-1
P14	16	3	1	0
P14	17	3	1	1
P14	18	4	1	-1
P14	19	1	1	0
P14	20	4	1	-1
P14	21	1	1	-1
P14	22	2	1	0
P14	23	4	1	-1
P14	24	3	1	1
P14	25	2	1	1
P14	26	2	1	0
P14	27	2	1	0
P14	28	3	1	0
P14	29	2	1	0
P14	30	1	1	0
P14	31	2	1	0
P14	32	2	1	0
P14	33	4	1	-1
P14	34	4	1	0
P14	35	3	0	0
P14	36	2	1	0
P14	37	4	1	-1
P14	38	4	1	0
P14	39	3	1	1
P14	40	3	1	0
P14	41	2	1	1
P14	42	4	1	-1
P14	43	1	1	0
P14	44	2	1	0
P14	45	4	1	-1
P14	46	4	1	-1
P14	47	1	1	0
P14	48	1	1	0
P14	49	3	1	0
P14	50	1	0	-1
P14	51	4	1	-1
P14	52	2	1	0
P14	53	3	1	1
P14	54	1	1	0
P14	55	4	1	-1
P14	56	2	1	1
P14	57	2	1	0
P14	58	2	1	0
P14	59	1	1	0
P14	60	4	0	0
P14	61	4	0	0
P14	62	1	1	0
P14	63	3	1	0
P14	64	3	1	1
P14	65	4	0	0
P14	66	3	1	1
P14	67	1	1	0
P14	68	3	1	0
P14	69	1	1	0
P14	70	4	0	0
P14	71	2	1	1
P14	72	1	1	0
P14	73	3	0	0
P14	74	1	1	0
P14	75	3	1	1
P14	76	4	0	0
P14	77	1	1	0
P14	78	3	1	0
P14	79	1	1	0
P14	80	3	1	0
P14	81	1	1	-1
P14	82	1	0	-1
P14	83	2	1	0
P14	84	2	0	1
P14	85	3	1	1
P14	86	4	0	-1
P14	87	4	0	0
P14	88	3	0	0
P14	89	2	0	1
P14	90	4	0	0
P14	91	3	0	0
P14	92	2	0	1
P14	93	3	0	1
P14	94	1	0	0
P14	95	3	0	0
P14	96	3	0	0
P14	97	1	0	-1
P14	98	1	0	-1
P14	99	2	0	1
P14	100	1	0	-1
P14	101	1	0	-1
P14	102	1	0	-1
P14	103	4	0	0
P14	104	3	0	0
P14	105	2	0	1
P14	106	4	0	-1
P14	107	3	0	0
P14	108	3	0	1
P14	109	3	0	0
P14	110	2	0	1
P14	111	2	0	1
P14	112	2	0	1
P14	113	4	0	0
P14	114	3	0	0
P14	115	1	0	0
P14	116	3	0	1
P14	117	1	0	0
P14	118	2	0	1
P14	119	4	0	0
P14	120	4	0	0
P14	121	1	0	-1
P14	122	1	0	0
P14	123	4	0	0
P14	124	4	0	0
P14	125	1	0	-1
P14	126	4	0	-1
P14	127	1	0	-1
P14	128	3	1	1
P14	129	1	1	0
P14	130	2	1	0
P14	131	2	1	0
P14	132	2	1	0
P14	133	4	1	-1
P14	134	3	0	0
P14	135	1	0	-1
P14	136	3	0	0
P14	137	4	1	-1
P14	138	1	1	0
P14	139	4	1	-1
P14	140	2	1	0
P14	141	4	1	-1
P14	142	4	1	-1
P14	143	3	1	0
P14	144	2	1	1
P14	145	2	1	0
P14	146	1	1	0
P14	147	2	1	0
P14	148	2	1	0
P14	149	3	1	1
P14	150	2	1	1
P14	151	3	1	1
P14	152	4	1	-1
P14	153	2	1	1
P14	154	1	1	0
P14	155	3	1	1
P14	156	1	1	-1
P14	157	4	1	0
P14	158	1	1	0
P14	159	4	1	0
P14	160	2	1	1
P15	1	4	0	-1
P15	2	4	1	-1
P15	3	2	1	0
P15	4	2	0	1
P15	5	3	1	1
P15	6	3	1	0
P15	7	2	0	1
P15	8	2	0	1
P15	9	2	0	0
P15	10	3	1	1
P15	11	4	0	0
P15	12	4	1	-1
P15	13	1	1	0
P15	14	2	0	1
P15	15	1	1	0
P15	16	1	1	-1
P15	17	4	1	-1
P15	18	1	0	-1
P15	19	3	0	1
P15	20	4	0	0
P15	21	3	0	0
P15	22	2	0	1
P15	23	3	0	0
P15	24	3	0	0
P15	25	4	1	-1
P15	26	1	0	-1
P15	27	3	0	0
P15	28	2	0	1
P15	29	2	0	1
P15	30	3	0	1
P15	31	2	0	1
P15	32	4	0	0
P15	33	2	0	0
P15	34	3	0	1
P15	35	1	0	-1
P15	36	1	0	-1
P15	37	1	1	0
P15	38	4	0	0
P15	39	3	0	0
P15	40	1	1	-1
P15	41	2	0	0
P15	42	3	0	0
P15	43	3	0	0
P15	44	1	1	0
P15	45	4	1	0
P15	46	4	1	-1
P15	47	4	1	-1
P15	48	3	0	1
P15	49	3	0	0
P15	50	2	0	0
P15	51	3	0	1
P15	52	1	1	-1
P15	53	2	0	1
P15	54	4	0	-1
P15	55	1	1	0
P15	56	3	0	0
P15	57	4	0	0
P15	58	2	0	1
P15	59	2	0	0
P15	60	4	0	0
P15	61	3	0	0
P15	62	2	0	1
P15	63	4	0	-1
P15	64	4	1	-1
P15	65	3	0	0
P15	66	1	1	0
P15	67	3	0	0
P15	68	1	1	0
P15	69	2	0	1
P15	70	2	0	1
P15	71	2	0	1
P15	72	4	1	-1
P15	73	3	0	0
P15	74	2	0	1
P15	75	1	1	0
P15	76	1	1	0
P15	77	1	0	-1
P15	78	1	1	0
P15	79	2	0	1
P15	80	3	0	0
P15	81	2	0	1
P15	82	2	0	1
P15	83	1	1	0
P15	84	4	1	-1
P15	85	4	1	-1
P15	86	4	0	0
P15	87	2	0	1
P15	88	1	1	0
P15	89	3	0	0
P15	90	4	0	0
P15	91	3	0	0
P15	92	3	0	0
P15	93	4	0	0
P15	94	1	1	0
P15	95	2	0	1
P15	96	4	0	0
P15	97	1	1	0
P15	98	3	0	0
P15	99	4	0	0
P15	100	1	1	0
P15	101	1	1	0
P15	102	1	1	0
P15	103	4	0	0
P15	104	2	0	1
P15	105	2	0	0
P15	106	1	1	0
P15	107	4	0	0
P15	108	3	0	0
P15	109	2	0	0
P15	110	3	0	0
P15	111	2	0	1
P15	112	4	0	0
P15	113	4	0	0
P15	114	4	1	-1
P15	115	1	1	-1
P15	116	4	0	0
P15	117	1	1	0
P15	118	3	0	0
P15	119	3	0	0
P15	120	3	0	0
P15	121	3	0	0
P15	122	1	1	0
P15	123	2	0	0
P15	124	3	0	0
P15	125	1	1	-1
P15	126	4	0	0
P15	127	3	0	1
P15	128	4	0	-1
P15	129	2	0	1
P15	130	3	0	0
P15	131	1	1	0
P15	132	1	1	0
P15	133	3	0	0
P15	134	1	1	0
P15	135	1	1	0
P15	136	3	0	0
P15	137	3	0	0
P15	138	4	0	-1
P15	139	1	1	0
P15	140	1	1	-1
P15	141	1	1	0
P15	142	3	0	1
P15	143	4	0	0
P15	144	2	1	0
P15	145	1	1	-1
P15	146	2	0	1
P15	147	2	0	1
P15	148	2	0	1
P15	149	2	0	1
P15	150	2	0	1
P15	151	1	1	-1
P15	152	4	0	0
P15	153	2	0	1
P15	154	4	0	-1
P15	155	1	1	0
P15	156	3	0	0
P15	157	4	1	-1
P15	158	2	0	1
P15	159	4	1	-1
P15	160	4	0	-1
P16	1	1	0	-1
P16	2	3	0	0
P16	3	3	0	0
P16	4	1	1	0
P16	5	2	1	0
P16	6	4	1	-1
P16	7	1	0	-1
P16	8	3	1	1
P16	9	4	1	-1
P16	10	3	1	1
P16	11	1	0	-1
P16	12	4	1	-1
P16	13	3	1	0
P16	14	3	1	1
P16	15	2	1	0
P16	16	2	1	0
P16	17	2	1	0
P16	18	3	1	1
P16	19	2	1	0
P16	20	4	1	0
P16	21	1	1	0
P16	22	2	1	1
P16	23	4	1	-1
P16	24	2	1	1
P16	25	4	1	-1
P16	26	2	1	0
P16	27	1	0	-1
P16	28	3	1	1
P16	29	2	1	0
P16	30	1	1	0
P16	31	2	1	1
P16	32	1	1	-1
P16	33	3	1	1
P16	34	4	1	-1
P16	35	1	1	0
P16	36	3	1	0
P16	37	3	1	0
P16	38	3	1	0
P16	39	4	1	-1
P16	40	1	1	-1
P16	41	4	1	-1
P16	42	1	1	0
P16	43	3	0	0
P16	44	1	1	0
P16	45	4	1	-1
P16	46	1	1	0
P16	47	1	1	0
P16	48	3	1	0
P16	49	4	1	-1
P16	50	3	1	0
P16	51	4	1	-1
P16	52	3	1	1
P16	53	4	0	-1
P16	54	3	1	1
P16	55	1	1	-1
P16	56	2	1	0
P16	57	3	1	1
P16	58	2	1	1
P16	59	3	1	1
P16	60	4	1	-1
P16	61	3	1	1
P16	62	4	1	-1
P16	63	1	1	0
P16	64	2	1	0
P16	65	1	1	0
P16	66	2	1	0
P16	67	1	1	0
P16	68	2	1	0
P16	69	3	1	1
P16	70	2	1	0
P16	71	1	1	0
P16	72	4	1	-1
P16	73	1	1	0
P16	74	4	1	-1
P16	75	3	1	1
P16	76	1	1	0
P16	77	4	0	0
P16	78	4	0	0
P16	79	1	1	-1
P16	80	4	0	-1
P16	81	2	1	0
P16	82	3	1	1
P16	83	4	0	0
P16	84	2	1	1
P16	85	1	1	0
